greenPpg,irPpg,wristTimeMSec
87444.56,940103.6,34168.16
87308.58,939958.9,34168.203
87211.08,939787.94,34168.242
87129.82,939525.9,34168.28
87098.68,939238.7,34168.32
87086.61,939091.9,34168.36
87058.69,938957.75,34168.402
87067.55,938841.56,34168.44
87031.49,938838.6,34168.48
87034.62,938899.8,34168.52
87052.125,938994.75,34168.562
87063.24,939040.06,34168.6
87118.414,938960.1,34168.64
87132.82,938777.06,34168.68
87180.69,938694.1,34168.723
87222.8,938717.06,34168.76
87265.05,938725.9,34168.8
87304.7,938853.94,34168.84
87353.32,939011.4,34168.883
87343.41,938954.25,34168.92
87229.75,938938.5,34168.96
87127.51,939171.1,34169.0
87070.875,939277.4,34169.043
87026.07,939231.0,34169.082
87008.58,939181.56,34169.12
87037.16,939241.7,34169.16
87007.31,939368.7,34169.2
87003.51,939475.06,34169.242
87014.55,939498.5,34169.28
87018.12,939475.7,34169.32
87020.95,939375.06,34169.36
87060.625,939339.94,34169.402
87102.305,939389.6,34169.44
87132.58,939478.7,34169.48
87234.73,939617.8,34169.52
87267.875,939775.06,34169.562
87295.2,939893.8,34169.6
87373.92,939913.56,34169.64
87314.24,939700.25,34169.68
87189.63,939571.1,34169.723
87110.05,939452.2,34169.76
87038.625,939295.25,34169.8
86992.44,939197.6,34169.84
86987.67,939106.1,34169.883
86991.88,939036.4,34169.92
86994.625,938944.2,34169.96
87002.945,938906.44,34170.0
87005.88,938941.5,34170.043
87030.016,939013.56,34170.082
87044.14,939068.4,34170.12
87126.24,939070.5,34170.16
87159.336,939141.94,34170.2
87224.625,939162.3,34170.242
87304.93,939233.94,34170.28
87367.914,939313.5,34170.32
87410.695,939440.7,34170.36
87474.875,939643.2,34170.402
87462.19,939584.06,34170.44
87412.26,939477.44,34170.48
87328.69,939362.9,34170.52
87262.62,939272.6,34170.562
87227.19,939090.06,34170.6
87208.375,938947.94,34170.64
87232.2,938842.2,34170.68
87263.99,938812.1,34170.723
87247.0,938714.5,34170.76
87276.625,938731.9,34170.8
87305.33,938682.6,34170.84
87354.445,938636.56,34170.883
87420.695,938563.6,34170.92
87478.12,938550.9,34170.96
87519.9,938554.7,34171.0
87608.164,938571.56,34171.043
87649.71,938581.75,34171.082
87744.65,938630.75,34171.12
87806.32,938645.25,34171.16
87913.09,938656.75,34171.2
87949.6,938706.94,34171.242
87977.24,938487.44,34171.28
87873.766,938322.6,34171.32
87786.47,938188.6,34171.36
87765.69,938098.1,34171.402
87776.734,937919.9,34171.44
87786.74,937899.75,34171.48
87814.82,937922.5,34171.52
87816.27,937975.25,34171.562
87837.03,938007.4,34171.6
87851.766,938112.3,34171.64
87916.97,938219.6,34171.68
87920.375,938305.56,34171.723
87987.875,938403.1,34171.76
88020.81,938511.25,34171.8
88106.6,938743.56,34171.84
88182.05,938901.1,34171.883
88208.14,939034.2,34171.92
88287.93,939146.3,34171.96
88337.305,939312.75,34172.0
88385.75,939532.06,34172.043
88430.19,939613.3,34172.082
88348.44,939541.4,34172.12
88281.37,939523.44,34172.16
88215.81,939460.0,34172.2
88168.89,939358.44,34172.242
88135.086,939303.0,34172.28
88147.21,939308.8,34172.32
88169.39,939325.1,34172.36
88166.875,939353.3,34172.402
88182.945,939364.5,34172.44
88212.14,939385.5,34172.48
88256.87,939279.75,34172.52
88305.305,939186.06,34172.562
88335.32,939032.9,34172.6
88398.62,938955.6,34172.64
88448.266,938868.2,34172.68
88520.7,938772.94,34172.723
88584.01,938667.6,34172.76
88651.47,938542.75,34172.8
88727.44,938444.25,34172.84
88674.266,938134.56,34172.883
88633.734,937670.0,34172.92
88541.64,937153.06,34172.96
88516.82,936629.7,34173.0
88516.82,936209.3,34173.043
88525.37,935912.3,34173.082
88567.55,935691.5,34173.12
88567.016,935395.4,34173.16
88598.7,935092.9,34173.2
88633.69,934605.0,34173.242
88675.055,934048.3,34173.28
88680.98,933552.9,34173.32
88740.875,933213.7,34173.36
88813.305,933043.5,34173.402
88852.19,932780.8,34173.44
88917.12,932437.9,34173.48
89031.32,932065.6,34173.52
89001.06,931583.6,34173.562
88937.45,931056.44,34173.6
88859.945,930690.56,34173.64
88792.33,930316.6,34173.68
88794.805,930013.06,34173.723
88766.06,929882.3,34173.76
88789.2,929985.1,34173.8
88807.99,930166.4,34173.84
88811.55,930287.3,34173.883
88824.12,930397.5,34173.92
88821.016,930548.8,34173.96
88828.39,930600.8,34174.0
88878.875,930772.94,34174.043
88948.92,930958.06,34174.082
88962.58,931291.56,34174.12
89004.945,931588.75,34174.16
89068.17,931918.5,34174.2
89085.55,932168.94,34174.242
88989.83,932343.25,34174.28
88922.234,932569.1,34174.32
88835.85,932764.25,34174.36
88792.54,932813.3,34174.402
88747.0,932869.1,34174.44
88749.445,932915.6,34174.48
88754.57,933073.4,34174.52
88749.91,933222.6,34174.562
88727.54,933303.1,34174.6
88758.31,933455.75,34174.64
88793.86,933611.56,34174.68
88789.75,933676.8,34174.723
88830.25,933808.6,34174.76
88877.36,933953.2,34174.8
88898.91,934143.1,34174.84
88966.484,934281.7,34174.883
88981.5,934454.25,34174.92
89024.086,934596.25,34174.96
89099.484,934768.25,34175.0
89134.34,934947.44,34175.043
89053.32,934928.8,34175.082
88955.56,935000.75,34175.12
88838.375,935067.25,34175.16
88791.31,934986.44,34175.2
88749.61,934896.06,34175.242
88716.93,934907.56,34175.28
88676.53,934962.4,34175.32
88681.75,935022.2,34175.36
88713.09,935020.94,34175.402
88685.74,935032.44,34175.44
88694.44,935015.7,34175.48
88689.766,934991.06,34175.52
88736.45,934934.7,34175.562
88749.195,934942.75,34175.6
88828.92,934896.06,34175.64
88859.25,934843.4,34175.68
88908.32,934683.4,34175.723
88963.28,934571.4,34175.76
88976.78,934436.75,34175.8
89071.18,934345.8,34175.84
89083.33,934214.5,34175.883
89052.27,933929.44,34175.92
88962.83,933661.9,34175.96
88866.57,933269.0,34176.0
88824.6,932779.25,34176.043
88799.586,932258.8,34176.082
88767.25,931848.0,34176.12
88739.414,931591.44,34176.16
88763.92,931249.06,34176.2
88741.33,930843.5,34176.242
88748.0,930533.25,34176.28
88749.07,930241.8,34176.32
88758.95,929993.8,34176.36
88813.94,929726.4,34176.402
88835.57,929484.06,34176.44
88886.266,929314.44,34176.48
88897.22,929162.8,34176.52
88970.08,928886.3,34176.562
88991.87,928610.6,34176.6
89055.69,928439.75,34176.64
89068.08,928226.44,34176.68
89009.7,927865.9,34176.723
88930.25,927698.0,34176.76
88834.766,927421.56,34176.8
88771.16,927047.5,34176.84
88768.67,926690.9,34176.883
88789.04,926511.25,34176.92
88787.74,926401.7,34176.96
88761.96,926303.2,34177.0
88762.32,926329.6,34177.043
88775.88,926585.4,34177.082
88775.95,926818.7,34177.12
88806.125,926966.4,34177.16
88844.57,927211.3,34177.2
88890.68,927514.7,34177.242
88932.75,927854.3,34177.28
88966.516,928116.06,34177.32
89031.93,928414.0,34177.36
89064.56,928716.8,34177.402
89065.62,928935.94,34177.44
88987.19,929147.06,34177.48
88883.16,929360.5,34177.52
88843.17,929488.7,34177.562
88808.93,929643.1,34177.6
88804.05,929809.1,34177.64
88799.01,930082.94,34177.68
88835.81,930399.94,34177.723
88809.15,930748.5,34177.76
88847.21,930961.8,34177.8
88880.664,931235.8,34177.84
88894.38,931444.3,34177.883
88926.695,931632.9,34177.92
88992.18,931912.0,34177.96
89026.336,932299.4,34178.0
89091.56,932601.9,34178.043
89160.56,932870.06,34178.082
89205.95,933113.25,34178.12
89263.58,933414.5,34178.16
89312.19,933683.5,34178.2
89298.914,933788.44,34178.242
89203.69,933981.75,34178.28
89126.56,934140.6,34178.32
89054.9,934233.1,34178.36
89044.516,934201.94,34178.402
89036.875,934253.8,34178.44
89047.516,934367.94,34178.48
89070.43,934461.6,34178.52
89085.63,934590.1,34178.562
89082.25,934715.1,34178.6
89113.24,934879.5,34178.64
89138.69,934953.4,34178.68
89184.69,935094.75,34178.723
89232.12,935271.0,34178.76
89294.12,935492.25,34178.8
89347.3,935646.94,34178.84
89389.49,935858.9,34178.883
89460.59,935958.5,34178.92
89501.13,936074.94,34178.96
89571.24,936283.75,34179.0
89585.23,936349.4,34179.043
89489.83,936309.5,34179.082
89439.19,936471.6,34179.12
89365.58,936501.94,34179.16
89355.0,936460.0,34179.2
89349.125,936375.6,34179.242
89343.63,936332.5,34179.28
89376.91,936224.4,34179.32
89372.234,936027.5,34179.36
89388.18,935853.2,34179.402
89400.875,935654.94,34179.44
89381.15,935397.94,34179.48
89435.42,935151.5,34179.52
89443.16,934914.75,34179.562
89495.086,934667.75,34179.6
89580.11,934356.8,34179.64
89603.12,934047.1,34179.68
89649.94,933782.75,34179.723
89700.19,933559.44,34179.76
89768.53,933337.75,34179.8
89780.04,933199.9,34179.84
89729.99,932891.75,34179.883
89638.82,932614.7,34179.92
89583.234,932226.06,34179.96
89532.516,931641.2,34180.0
89554.73,930934.56,34180.04
89530.13,930374.7,34180.082
89527.06,930099.1,34180.12
89527.49,929763.06,34180.16
89511.06,929478.6,34180.2
89514.91,929201.5,34180.242
89498.8,928982.44,34180.28
89507.0,928696.7,34180.32
89528.94,928467.75,34180.36
89550.32,928300.4,34180.402
89603.555,928263.56,34180.44
89624.0,928114.2,34180.48
89680.05,928046.2,34180.52
89699.25,928062.94,34180.562
89682.85,927863.44,34180.6
89601.06,927760.0,34180.64
89483.09,927742.7,34180.68
89442.766,927602.25,34180.723
89406.625,927452.4,34180.76
89368.45,927575.94,34180.8
89385.37,927812.25,34180.84
89360.875,927764.25,34180.883
89359.43,927675.06,34180.92
89338.945,927873.5,34180.96
89327.72,928185.1,34181.0
89358.69,928347.0,34181.04
89365.69,928515.94,34181.082
89406.305,928706.3,34181.12
89409.83,928964.3,34181.16
89454.3,929126.75,34181.2
89489.805,929421.6,34181.242
89479.27,929703.6,34181.28
89433.43,929887.56,34181.32
89328.11,929968.9,34181.36
89226.42,930164.9,34181.402
89127.45,930318.8,34181.44
89088.0,930438.56,34181.48
89067.76,930616.9,34181.52
89064.0,930689.7,34181.562
89034.84,930747.3,34181.6
89025.76,930916.7,34181.64
89003.445,931106.7,34181.68
89018.945,931295.2,34181.723
89000.73,931523.2,34181.76
89055.67,931796.3,34181.8
89048.336,932102.5,34181.84
89095.99,932318.25,34181.883
89125.76,932550.25,34181.92
89166.266,932836.3,34181.96
89196.9,933100.25,34182.0
89181.305,933220.2,34182.04
89059.836,933342.0,34182.082
88958.69,933441.75,34182.12
88858.32,933460.25,34182.16
88809.99,933436.7,34182.2
88743.516,933374.94,34182.242
88736.05,933461.56,34182.28
88715.016,933514.06,34182.32
88696.69,933574.8,34182.36
88683.47,933642.44,34182.402
88682.984,933759.25,34182.44
88680.55,933735.9,34182.48
88706.55,933673.8,34182.52
88721.94,933671.75,34182.562
88781.734,933881.5,34182.6
88805.63,934013.94,34182.64
88845.46,933903.44,34182.68
88904.43,933740.6,34182.723
88937.875,933553.0,34182.76
88964.07,933366.56,34182.8
88944.13,933201.1,34182.84
88887.11,932922.94,34182.883
88771.61,932664.5,34182.92
88717.42,932252.56,34182.96
88657.08,931818.3,34183.0
88642.5,931433.5,34183.04
88624.7,931187.6,34183.082
88639.234,930950.3,34183.12
88614.88,930655.3,34183.16
88595.195,930437.7,34183.2
88641.25,930209.06,34183.242
88638.33,929970.94,34183.28
88659.625,929765.56,34183.32
88702.125,929627.56,34183.36
88741.0,929586.3,34183.402
88785.86,929499.3,34183.44
88831.69,929427.7,34183.48
88860.88,929430.4,34183.52
88944.29,929617.25,34183.562
88943.99,929843.6,34183.6
88904.516,930092.44,34183.64
88831.625,930563.4,34183.68
88765.26,930776.06,34183.723
88727.18,930696.44,34183.76
88727.71,930710.06,34183.8
88666.945,930964.7,34183.84
88758.59,931281.1,34183.883
88785.42,931493.8,34183.92
88821.79,931662.25,34183.96
88832.695,931895.75,34184.0
88807.69,932082.8,34184.04
88887.84,932197.6,34184.082
88945.875,932322.25,34184.12
88999.81,932579.75,34184.16
89056.5,932788.44,34184.2
89091.055,932962.8,34184.242
89207.42,933106.6,34184.28
89274.0,933241.9,34184.32
89334.875,933416.56,34184.36
89356.836,933528.6,34184.402
89314.07,933526.8,34184.44
89229.94,933646.94,34184.48
89192.164,933712.2,34184.52
89162.17,933687.5,34184.562
89139.875,933648.5,34184.6
89159.516,933674.06,34184.64
89198.24,933711.5,34184.68
89202.58,933798.7,34184.723
89227.57,933935.6,34184.76
89246.19,934013.94,34184.8
89307.125,934166.94,34184.84
89341.625,934245.4,34184.883
89398.74,934426.06,34184.92
89453.95,934639.5,34184.96
89527.88,934840.4,34185.0
89588.555,935006.44,34185.04
89623.52,935168.9,34185.082
89706.43,935324.7,34185.12
89781.85,935491.75,34185.16
89835.86,935675.4,34185.2
89878.53,935842.75,34185.242
89836.93,936036.56,34185.28
89766.5,936138.4,34185.32
89722.18,936034.44,34185.36
89691.29,935811.0,34185.402
89674.016,935584.5,34185.44
89706.18,935402.6,34185.48
89709.39,935283.4,34185.52
89743.86,935146.9,34185.562
89723.9,934979.1,34185.6
89787.73,934987.2,34185.64
89817.0,935050.56,34185.68
89859.99,935006.6,34185.723
89904.07,934854.75,34185.76
89940.266,934701.1,34185.8
90005.06,934515.7,34185.84
90047.26,934324.06,34185.883
90108.74,934086.9,34185.92
90157.93,933989.56,34185.96
90192.914,933857.7,34186.0
90260.88,933728.5,34186.04
90303.38,933567.3,34186.082
90304.99,933283.4,34186.12
90222.125,933138.25,34186.16
90137.164,933023.5,34186.2
90122.19,932797.56,34186.242
90108.2,932567.75,34186.28
90100.25,932512.56,34186.32
90122.67,932435.44,34186.36
90124.69,932282.6,34186.402
90131.625,932196.94,34186.44
90126.49,932247.2,34186.48
90135.94,932286.2,34186.52
90157.83,932293.8,34186.562
90204.5,932412.56,34186.6
90208.5,932544.7,34186.64
90245.32,932877.4,34186.68
90300.61,933139.8,34186.723
90326.17,933263.5,34186.76
90343.63,933693.8,34186.8
90404.484,934082.3,34186.84
90412.13,934347.75,34186.883
90365.11,934486.9,34186.92
90272.81,934552.3,34186.96
90166.24,934805.6,34187.0
90107.47,934976.6,34187.04
90054.14,935060.25,34187.082
90038.68,935186.4,34187.12
90033.695,935394.7,34187.16
90023.45,935703.4,34187.2
90031.74,936012.7,34187.242
89998.33,936394.94,34187.28
90019.586,936645.06,34187.32
90004.05,936748.25,34187.36
90078.24,936739.06,34187.402
90094.72,936660.94,34187.44
90087.71,936688.7,34187.48
90151.49,936797.2,34187.52
90160.53,936948.44,34187.562
90222.44,937124.6,34187.6
90251.08,937252.9,34187.64
90313.11,937225.5,34187.68
90292.62,936906.25,34187.723
90194.93,936538.0,34187.76
90059.07,936094.2,34187.8
89953.766,935673.6,34187.84
89840.02,935443.1,34187.883
89787.99,935002.44,34187.92
89748.94,934731.9,34187.96
89706.75,934733.1,34188.0
89682.11,934656.06,34188.04
89627.125,934617.75,34188.082
89608.234,934450.75,34188.12
89611.24,935357.9,34188.16
89687.94,939985.56,34188.2
89835.99,941025.5,34188.242
90064.25,938721.2,34188.28
90317.64,934335.1,34188.32
90578.086,931391.9,34188.36
90899.68,930245.0,34188.402
91031.76,926532.0,34188.44
91089.984,923315.8,34188.48
91022.89,923247.56,34188.52
90981.86,927782.44,34188.562
90780.766,939737.25,34188.6
90407.58,946064.9,34188.64
90155.195,947652.8,34188.68
90010.71,947800.9,34188.723
89969.12,948223.8,34188.76
89979.805,949260.06,34188.8
89835.64,950152.44,34188.84
89680.57,950035.6,34188.883
89580.75,949137.94,34188.92
89462.305,947866.56,34188.96
89409.89,947329.9,34189.0
89415.76,947773.0,34189.04
89456.94,947555.25,34189.082
89491.375,946962.0,34189.12
89507.94,946375.4,34189.16
89489.766,946378.75,34189.2
89477.45,945471.56,34189.242
89555.01,944294.6,34189.28
89598.945,943507.44,34189.32
89639.03,943293.7,34189.36
89533.234,943744.75,34189.402
89425.45,943830.9,34189.44
89392.625,943347.3,34189.48
89350.88,942659.56,34189.52
89354.375,941842.25,34189.562
89335.125,940713.8,34189.6
89333.8,939944.4,34189.64
89323.08,938873.9,34189.68
89338.36,937370.06,34189.723
89324.14,935414.1,34189.76
89312.26,933069.5,34189.8
89289.59,931064.3,34189.84
89298.336,929986.4,34189.883
89317.53,929462.94,34189.92
89361.18,929370.06,34189.96
89407.93,929184.3,34190.0
89424.14,929035.9,34190.04
89461.5,928749.25,34190.082
89518.88,928467.4,34190.12
89588.22,928214.9,34190.16
89549.375,927955.1,34190.2
89471.07,927676.4,34190.242
89397.76,927491.8,34190.28
89326.24,927226.2,34190.32
89307.31,926885.94,34190.36
89286.266,926595.6,34190.402
89325.37,926396.56,34190.44
89327.49,926179.5,34190.48
89321.32,925915.9,34190.52
89338.1,925706.4,34190.562
89318.59,925576.06,34190.6
89372.43,925398.25,34190.64
89405.734,925297.9,34190.68
89420.83,925328.25,34190.723
89494.695,925434.06,34190.76
89540.055,925532.0,34190.8
89611.79,925633.2,34190.84
89646.45,925690.56,34190.883
89716.055,925605.2,34190.92
89776.3,925721.56,34190.96
89755.15,925730.7,34191.0
89714.7,925762.75,34191.04
89667.82,925854.8,34191.082
89638.945,925847.5,34191.12
89648.19,925762.9,34191.16
89670.27,925692.5,34191.2
89704.34,925793.1,34191.242
89718.72,925934.7,34191.28
89770.55,926194.56,34191.32
89798.19,926468.0,34191.36
89824.44,926723.9,34191.402
89870.26,926894.1,34191.44
89938.64,927016.75,34191.48
90008.33,927159.4,34191.52
90068.44,927379.94,34191.562
90128.69,927617.25,34191.6
90203.62,927829.8,34191.64
90279.805,928033.0,34191.68
90335.82,928299.0,34191.723
90399.45,928560.25,34191.76
90466.94,928726.2,34191.8
90461.33,928740.94,34191.84
90449.32,928855.7,34191.88
90422.695,928946.94,34191.92
90440.484,928939.5,34191.96
90466.24,928866.44,34192.0
90466.95,928897.44,34192.04
90547.48,928994.6,34192.082
90564.31,929062.3,34192.12
90608.92,929034.5,34192.16
90625.695,929038.3,34192.2
90676.69,929110.9,34192.242
90724.086,929132.8,34192.28
90792.625,929199.9,34192.32
90845.195,929300.06,34192.36
90911.26,929331.3,34192.402
90980.68,929455.4,34192.44
91061.414,929563.56,34192.48
91109.25,929557.56,34192.52
91168.75,929588.0,34192.562
91225.57,929689.1,34192.6
91280.57,929807.4,34192.64
91329.34,929790.06,34192.68
91356.3,929669.3,34192.723
91328.07,929702.25,34192.76
91331.31,929704.9,34192.8
91329.875,929648.25,34192.84
91337.734,929570.5,34192.88
91383.29,929622.8,34192.92
91378.83,929678.5,34192.96
91427.57,929660.6,34193.0
91462.69,929673.4,34193.04
91481.516,929734.5,34193.082
91547.35,929834.94,34193.12
91572.3,929849.06,34193.16
91622.234,929973.94,34193.2
91659.945,930101.9,34193.242
91702.95,930179.56,34193.28
91771.81,930373.56,34193.32
91812.86,930636.94,34193.36
91864.64,930893.7,34193.402
91918.625,931076.94,34193.44
91962.27,931239.5,34193.48
92008.94,931436.06,34193.52
92079.26,931633.2,34193.562
92091.305,931630.5,34193.6
92075.81,931642.4,34193.64
92050.49,931769.5,34193.68
92031.87,931828.25,34193.723
91994.21,931778.4,34193.76
92021.32,931825.5,34193.8
92034.37,931924.56,34193.84
92034.7,931974.8,34193.88
92052.516,931957.75,34193.92
92065.3,932018.3,34193.96
92086.57,932066.94,34194.0
92102.875,932049.75,34194.04
92111.9,932117.06,34194.082
92167.0,932240.8,34194.12
92171.58,932326.44,34194.16
92222.49,932386.8,34194.2
92243.555,932480.94,34194.242
92284.43,932493.5,34194.28
92321.49,932495.4,34194.32
92336.2,932619.44,34194.36
92393.86,932670.75,34194.402
92427.68,932776.75,34194.44
92422.07,932855.25,34194.48
92366.46,932756.9,34194.52
92287.93,932827.4,34194.562
92211.57,932799.4,34194.6
92177.36,932730.2,34194.64
92113.31,932647.0,34194.68
92103.91,932685.3,34194.723
92064.266,932745.2,34194.76
92031.12,932657.5,34194.8
92012.44,932651.6,34194.84
91955.01,932698.0,34194.88
91984.24,932680.75,34194.92
91953.69,932631.0,34194.96
91956.31,932682.6,34195.0
91964.43,932752.1,34195.04
91961.18,932761.6,34195.082
91984.82,932873.3,34195.12
91973.63,932925.6,34195.16
92002.5,932920.1,34195.2
92008.555,932989.6,34195.242
92035.484,933074.75,34195.28
92047.21,933180.6,34195.32
92074.31,933282.25,34195.36
92018.24,933163.1,34195.402
91924.875,933115.8,34195.44
91801.945,933094.9,34195.48
91712.4,933020.25,34195.52
91651.0,932866.8,34195.562
91582.766,932828.1,34195.6
91560.39,932836.94,34195.64
91530.93,932782.06,34195.68
91487.445,932697.1,34195.723
91438.19,932699.7,34195.76
91421.94,932693.3,34195.8
91391.88,932643.7,34195.84
91395.805,932640.44,34195.88
91384.76,932707.44,34195.92
91390.87,932770.2,34195.96
91407.93,932841.8,34196.0
91414.54,932894.6,34196.04
91414.555,932906.1,34196.082
91431.53,932910.44,34196.12
91431.336,932991.75,34196.16
91482.32,933108.5,34196.2
91493.93,933259.44,34196.242
91456.36,933445.7,34196.28
91376.76,933569.8,34196.32
91278.414,933584.1,34196.36
91164.86,933422.2,34196.402
91079.766,933192.56,34196.44
91057.81,933074.9,34196.48
91022.99,933078.25,34196.52
91051.125,933019.56,34196.562
90948.26,932883.25,34196.6
90930.055,932883.75,34196.64
90913.5,932869.1,34196.68
90913.555,932812.0,34196.723
90942.2,932703.94,34196.76
90909.29,932576.4,34196.8
90913.43,932382.9,34196.84
90938.94,932196.2,34196.88
90950.19,931964.9,34196.92
90998.234,931560.44,34196.96
91002.5,931355.6,34197.0
91040.75,931250.94,34197.04
91061.33,931115.0,34197.082
91110.69,931033.6,34197.12
91097.05,930949.9,34197.16
91003.08,930824.25,34197.2
90908.195,930881.7,34197.242
90826.74,930953.3,34197.28
90770.68,930903.75,34197.32
90730.7,930864.5,34197.36
90708.88,931006.0,34197.402
90711.67,931174.3,34197.44
90680.62,931183.75,34197.48
90647.51,931145.7,34197.52
90617.57,931193.56,34197.562
90626.28,931141.4,34197.6
90645.76,931168.7,34197.64
90681.984,931149.1,34197.68
90649.21,931002.1,34197.723
90692.68,930858.56,34197.76
90734.44,930780.1,34197.8
90762.19,930821.9,34197.84
90804.43,930881.25,34197.88
90814.195,930981.94,34197.92
90863.99,931148.9,34197.96
90887.81,931366.1,34198.0
90864.54,931371.0,34198.04
90744.66,931421.06,34198.082
90695.05,931395.44,34198.12
90635.11,931267.2,34198.16
90575.27,931045.56,34198.2
90566.484,930820.25,34198.242
90574.68,930779.44,34198.28
90555.516,930812.3,34198.32
90543.88,930809.94,34198.36
90540.45,930856.94,34198.402
90537.44,931014.44,34198.44
90550.484,931028.25,34198.48
90572.625,931109.6,34198.52
90600.18,931267.94,34198.562
90643.58,931406.0,34198.6
90664.56,931553.3,34198.64
90702.58,931655.25,34198.68
90738.45,931676.94,34198.723
90787.375,931731.1,34198.76
90817.516,931817.2,34198.8
90877.234,931887.0,34198.84
90890.38,931918.06,34198.88
90857.92,931781.9,34198.92
90764.766,931720.8,34198.96
90701.5,931606.25,34199.0
90668.19,931380.94,34199.04
90623.06,931130.6,34199.082
90611.125,931111.0,34199.12
90607.02,931115.25,34199.16
90589.19,931019.94,34199.2
90577.52,930986.7,34199.242
90583.17,931008.6,34199.28
90580.93,930966.75,34199.32
90585.875,930921.7,34199.36
90597.56,930943.56,34199.402
90630.01,931024.0,34199.44
90654.07,931103.8,34199.48
90683.07,931148.94,34199.52
90720.93,931243.75,34199.562
90747.48,931259.7,34199.6
90774.95,931280.8,34199.64
90824.94,931406.44,34199.68
90852.195,931477.44,34199.723
90881.12,931546.25,34199.76
90792.41,931418.9,34199.8
90732.24,931390.7,34199.84
90629.22,931293.3,34199.88
90583.37,931059.1,34199.92
90552.11,930823.5,34199.96
90523.67,930763.2,34200.0
90505.75,930785.1,34200.04
90500.375,930688.75,34200.082
90492.81,930637.4,34200.12
90451.76,930670.44,34200.16
90462.375,930633.4,34200.2
90471.63,930571.1,34200.242
90498.24,930620.6,34200.28
90507.43,930686.2,34200.32
90533.234,930793.56,34200.36
90570.48,930867.7,34200.402
90597.24,930944.3,34200.44
90613.82,930942.8,34200.48
90637.81,930996.4,34200.52
90695.805,931040.0,34200.562
90735.5,931069.9,34200.6
90775.805,931139.9,34200.64
90733.64,931033.5,34200.68
90677.555,930793.06,34200.723
90578.945,930661.1,34200.76
90504.38,930430.9,34200.8
90480.74,930137.1,34200.84
90441.99,929891.5,34200.88
90408.37,929706.7,34200.92
90404.87,929548.2,34200.96
90401.91,929253.4,34201.0
90361.805,929035.06,34201.04
90355.18,928870.4,34201.082
90341.83,928642.06,34201.12
90361.57,928478.25,34201.16
90353.97,928427.8,34201.2
90372.89,928397.2,34201.242
90419.195,928384.7,34201.28
90437.516,928395.75,34201.32
90476.43,928405.06,34201.36
90485.88,928442.94,34201.402
90523.01,928474.5,34201.44
90551.09,928498.75,34201.48
90604.25,928641.75,34201.52
90599.45,928741.44,34201.562
90571.875,928700.8,34201.6
90481.6,928833.06,34201.64
90396.75,928952.56,34201.68
90333.39,928968.6,34201.723
90311.5,929034.7,34201.76
90274.63,929325.0,34201.8
90254.07,929571.6,34201.84
90278.74,929722.25,34201.88
90252.49,929967.9,34201.92
90240.87,930180.8,34201.96
90259.41,930378.0,34202.0
90274.945,930442.94,34202.04
90301.94,930615.8,34202.082
90361.47,930865.3,34202.12
90383.47,931021.25,34202.16
90414.805,931065.4,34202.2
90459.06,931068.06,34202.242
90515.12,931117.0,34202.28
90555.94,931230.7,34202.32
90605.945,931504.3,34202.36
90651.64,931779.4,34202.402
90683.31,932075.44,34202.44
90614.484,932197.94,34202.48
90521.31,932270.44,34202.52
90448.61,932065.94,34202.562
90376.805,931760.6,34202.6
90305.766,931479.6,34202.64
90286.61,931307.2,34202.68
90277.67,931124.44,34202.72
90250.75,930916.25,34202.76
90217.32,930758.6,34202.8
90190.016,930704.94,34202.84
90200.84,930619.7,34202.88
90203.57,930672.5,34202.92
90233.234,931011.8,34202.96
90239.65,931342.75,34203.0
90295.875,931864.9,34203.04
90328.0,932186.56,34203.082
90377.734,932347.2,34203.12
90384.58,932263.2,34203.16
90428.125,932102.4,34203.2
90445.14,931978.3,34203.242
90497.0,931883.4,34203.28
90494.8,931720.44,34203.32
90427.5,931370.7,34203.36
90308.22,931363.1,34203.402
90213.95,931222.25,34203.44
90128.88,930932.3,34203.48
90057.38,930603.6,34203.52
90019.61,930489.44,34203.562
89985.06,930397.6,34203.6
89964.32,930208.4,34203.64
89943.18,930091.75,34203.68
89890.22,930048.4,34203.72
89890.45,929979.0,34203.76
89874.44,930013.4,34203.8
89891.95,930258.94,34203.84
89928.74,930652.3,34203.88
89940.016,930805.06,34203.92
89988.3,931050.56,34203.96
90011.66,931287.0,34204.0
90057.805,931237.5,34204.04
90099.74,931105.6,34204.082
90113.15,931131.2,34204.12
90154.5,931088.25,34204.16
90175.2,931029.56,34204.2
90191.125,930848.75,34204.242
90065.6,930630.3,34204.28
89981.5,930707.1,34204.32
89895.14,930595.4,34204.36
89848.04,930345.5,34204.402
89803.805,930118.56,34204.44
89776.19,929994.6,34204.48
89770.86,929719.25,34204.52
89729.75,929421.3,34204.562
89699.695,929322.0,34204.6
89716.04,929249.1,34204.64
89712.6,929097.1,34204.68
89724.05,928985.0,34204.72
89726.38,929065.94,34204.76
89747.31,929062.44,34204.8
89775.484,929173.06,34204.84
89813.97,929208.56,34204.88
89822.01,929167.8,34204.92
89878.11,929152.1,34204.96
89894.31,929218.7,34205.0
89913.21,929313.9,34205.04
89980.664,929409.06,34205.082
89994.12,929540.3,34205.12
89977.055,929440.9,34205.16
89896.49,929420.3,34205.2
89808.86,929416.25,34205.242
89736.95,929257.8,34205.28
89681.9,929133.25,34205.32
89671.13,929106.56,34205.36
89673.37,929158.75,34205.402
