HR,HR_Confidence,IBI,IBI_Confidence
75.592247,99.999924,0.0,0
75.592247,99.999924,0.0,0
75.592247,99.999924,0.0,0
75.592247,99.999924,0.0,0
75.592247,99.999924,0.0,0
75.592247,99.999924,0.0,0
75.592247,99.999924,0.0,0
75.592247,99.999924,0.0,0
75.592247,99.999924,0.0,0
75.592247,99.999924,0.0,0
75.592247,99.999924,0.0,0
75.592247,99.999924,0.0,0
75.592247,99.999924,0.0,0
75.592247,99.999924,0.0,0
75.592247,99.999924,0.0,0
75.592247,99.999924,0.0,0
75.592247,99.999924,758.820374,100
75.592247,99.999924,0.0,0
75.592247,99.999924,0.0,0
75.592247,99.999924,0.0,0
75.592247,99.999924,0.0,0
75.592247,99.999924,0.0,0
75.592247,99.999924,0.0,0
75.592247,99.999924,0.0,0
75.592247,99.999924,0.0,0
75.592247,99.999924,0.0,0
75.592247,99.999924,0.0,0
75.592247,99.999924,0.0,0
75.592247,99.999924,0.0,0
75.592247,99.999924,0.0,0
75.592247,99.999924,0.0,0
75.592247,99.999924,0.0,0
75.592247,99.999924,0.0,0
75.592247,99.999924,0.0,0
75.592247,99.999924,720.621826,100
75.592247,99.999924,0.0,0
75.592247,99.999924,0.0,0
75.592247,99.999924,0.0,0
75.592247,99.999924,0.0,0
75.592247,99.999924,0.0,0
75.592247,99.999924,0.0,0
75.592247,99.999924,0.0,0
75.592247,99.999924,0.0,0
75.592247,99.999924,0.0,0
75.592247,99.999924,0.0,0
75.592247,99.999924,0.0,0
75.592247,99.999924,0.0,0
75.592247,99.999924,0.0,0
75.592247,99.999924,0.0,0
75.592247,99.999924,0.0,0
75.592247,99.999924,0.0,0
75.592247,99.999924,0.0,0
75.592247,99.999924,0.0,0
75.592247,99.999924,0.0,0
75.592247,99.999924,786.316772,100
75.592247,99.999924,0.0,0
75.592247,99.999924,0.0,0
75.592247,99.999924,0.0,0
75.592247,99.999924,0.0,0
75.592247,99.999924,0.0,0
75.592247,99.999924,0.0,0
75.592247,99.999924,0.0,0
75.592247,99.999924,0.0,0
75.592247,99.999924,0.0,0
75.592247,99.999924,0.0,0
75.592247,99.999924,0.0,0
75.592247,99.999924,0.0,0
75.592247,99.999924,0.0,0
75.592247,99.999924,0.0,0
75.592247,99.999924,0.0,0
75.592247,99.999924,0.0,0
75.592247,99.999924,0.0,0
75.592247,99.999924,0.0,0
75.592247,99.999924,813.078796,100
75.592247,99.999924,0.0,0
75.592247,99.999924,0.0,0
75.592247,99.999924,0.0,0
75.592247,99.999924,0.0,0
75.592247,99.999924,0.0,0
75.592247,99.999924,0.0,0
75.592247,99.999924,0.0,0
75.592247,99.999924,0.0,0
75.592247,99.999924,0.0,0
75.592247,99.999924,0.0,0
75.592247,99.999924,0.0,0
75.592247,99.999924,0.0,0
75.592247,99.999924,0.0,0
75.592247,99.999924,0.0,0
75.592247,99.999924,0.0,0
75.592247,99.999924,0.0,0
75.592247,99.999924,0.0,0
75.592247,99.999924,0.0,0
75.592247,99.999924,0.0,0
75.592247,99.999924,784.20752,100
75.592247,99.999924,0.0,0
75.592247,99.999924,0.0,0
75.592247,99.999924,0.0,0
75.592247,99.999924,0.0,0
75.592247,99.999924,0.0,0
75.592247,99.999924,0.0,0
75.592247,99.999924,0.0,0
75.592247,99.999924,0.0,0
75.592247,99.999924,0.0,0
75.592247,99.999924,0.0,0
75.592247,99.999924,0.0,0
75.592247,99.999924,0.0,0
75.592247,99.999924,0.0,0
75.592247,99.999924,0.0,0
75.592247,99.999924,0.0,0
75.592247,99.999924,0.0,0
75.592247,99.999924,0.0,0
75.592247,99.999924,0.0,0
75.592247,99.999924,0.0,0
75.592247,99.999924,771.874878,100
75.592247,99.999924,0.0,0
75.592247,99.999924,0.0,0
75.592247,99.999924,0.0,0
75.592247,99.999924,0.0,0
75.592247,99.999924,0.0,0
75.592247,99.999924,0.0,0
75.592247,99.999924,0.0,0
75.592247,99.999924,0.0,0
75.592247,99.999924,0.0,0
75.592247,99.999924,0.0,0
75.592247,99.999924,0.0,0
75.592247,99.999924,0.0,0
75.592247,99.999924,0.0,0
75.592247,99.999924,0.0,0
75.592247,99.999924,0.0,0
75.592247,99.999924,0.0,0
75.592247,99.999924,0.0,0
75.592247,99.999924,0.0,0
75.592247,99.999924,0.0,0
75.592247,99.999924,813.105774,100
75.592247,99.999924,0.0,0
75.592247,99.999924,0.0,0
75.592247,99.999924,0.0,0
75.592247,99.999924,0.0,0
75.592247,99.999924,0.0,0
75.592247,99.999924,0.0,0
75.592247,99.999924,0.0,0
75.592247,99.999924,0.0,0
75.592247,99.999924,0.0,0
75.592247,99.999924,0.0,0
75.592247,99.999924,0.0,0
75.592247,99.999924,0.0,0
75.592247,99.999924,0.0,0
75.592247,99.999924,0.0,0
75.592247,99.999924,0.0,0
75.592247,99.999924,0.0,0
75.592247,99.999924,0.0,0
75.592247,99.999924,0.0,0
75.592247,99.999924,0.0,0
75.592247,99.999924,821.331848,100
75.592247,99.999924,0.0,0
75.592247,99.999924,0.0,0
75.592247,99.999924,0.0,0
75.592247,99.999924,0.0,0
75.592247,99.999924,0.0,0
75.592247,99.999924,0.0,0
75.592247,99.999924,0.0,0
75.592247,99.999924,0.0,0
75.592247,99.999924,0.0,0
75.592247,99.999924,0.0,0
75.592247,99.999924,0.0,0
75.592247,99.999924,0.0,0
75.592247,99.999924,0.0,0
75.592247,99.999924,0.0,0
75.592247,99.999924,0.0,0
75.592247,99.999924,0.0,0
75.592247,99.999924,0.0,0
75.592247,99.999924,0.0,0
75.592247,99.999924,0.0,0
75.592247,99.999924,781.615112,100
75.592247,99.999924,0.0,0
75.592247,99.999924,0.0,0
75.592247,99.999924,0.0,0
75.592247,99.999924,0.0,0
75.592247,99.999924,0.0,0
75.592247,99.999924,0.0,0
75.592247,99.999924,0.0,0
75.592247,99.999924,0.0,0
75.592247,99.999924,0.0,0
75.592247,99.999924,0.0,0
75.592247,99.999924,0.0,0
75.592247,99.999924,0.0,0
75.592247,99.999924,0.0,0
75.592247,99.999924,0.0,0
75.592247,99.999924,0.0,0
75.592247,99.999924,0.0,0
75.592247,99.999924,0.0,0
75.592247,99.999924,0.0,0
75.592247,99.999924,0.0,0
75.592247,99.999924,781.596985,100
75.592247,99.999924,0.0,0
75.592247,99.999924,0.0,0
75.592247,99.999924,0.0,0
75.592247,99.999924,0.0,0
75.592247,99.999924,0.0,0
75.592247,99.999924,0.0,0
75.592247,99.999924,0.0,0
75.592247,99.999924,0.0,0
75.592247,99.999924,0.0,0
75.592247,99.999924,0.0,0
75.592247,99.999924,0.0,0
75.592247,99.999924,0.0,0
75.592247,99.999924,0.0,0
75.592247,99.999924,0.0,0
75.592247,99.999924,0.0,0
75.592247,99.999924,0.0,0
75.592247,99.999924,0.0,0
75.592247,99.999924,0.0,0
75.592247,99.999924,771.453613,100
75.592247,99.999924,0.0,0
75.592247,99.999924,0.0,0
75.592247,99.999924,0.0,0
75.592247,99.999924,0.0,0
75.592247,99.999924,0.0,0
75.592247,99.999924,0.0,0
75.592247,99.999924,0.0,0
75.592247,99.999924,0.0,0
75.592247,99.999924,0.0,0
75.592247,99.999924,0.0,0
75.592247,99.999924,0.0,0
75.592247,99.999924,0.0,0
75.592247,99.999924,0.0,0
75.592247,99.999924,0.0,0
75.592247,99.999924,0.0,0
75.592247,99.999924,0.0,0
75.592247,99.999924,0.0,0
75.592247,99.999924,746.551575,100
75.592247,99.999924,0.0,0
75.592247,99.999924,0.0,0
75.592247,99.999924,0.0,0
75.592247,99.999924,0.0,0
75.592247,99.999924,0.0,0
75.592247,99.999924,0.0,0
75.592247,99.999924,0.0,0
75.592247,99.999924,0.0,0
75.592247,99.999924,0.0,0
75.592247,99.999924,0.0,0
75.592247,99.999924,0.0,0
75.592247,99.999924,0.0,0
75.592247,99.999924,0.0,0
75.592247,99.999924,0.0,0
75.592247,99.999924,0.0,0
75.592247,99.999924,0.0,0
75.592247,99.999924,0.0,0
75.592247,99.999924,708.631836,100
75.592247,99.999924,0.0,0
75.592247,99.999924,0.0,0
75.592247,99.999924,0.0,0
75.592247,99.999924,0.0,0
75.592247,99.999924,0.0,0
75.592247,99.999924,0.0,0
75.592247,99.999924,0.0,0
75.592247,99.999924,0.0,0
75.592247,99.999924,0.0,0
75.592247,99.999924,0.0,0
75.592247,99.999924,0.0,0
75.592247,99.999924,0.0,0
75.592247,99.999924,0.0,0
75.592247,99.999924,0.0,0
75.592247,99.999924,0.0,0
75.592247,99.999924,0.0,0
75.592247,99.999924,0.0,0
75.592247,99.999924,742.995422,100
75.592247,99.999924,0.0,0
75.592247,99.999924,0.0,0
75.592247,99.999924,0.0,0
75.592247,99.999924,0.0,0
75.592247,99.999924,0.0,0
75.592247,99.999924,0.0,0
75.592247,99.999924,0.0,0
75.592247,99.999924,0.0,0
75.592247,99.999924,0.0,0
75.592247,99.999924,0.0,0
75.592247,99.999924,0.0,0
75.592247,99.999924,0.0,0
75.592247,99.999924,0.0,0
75.592247,99.999924,0.0,0
75.592247,99.999924,0.0,0
75.592247,99.999924,0.0,0
75.592247,99.999924,0.0,0
75.592247,99.999924,0.0,0
75.592247,99.999924,0.0,0
75.592247,99.999924,0.0,0
75.592247,99.999924,0.0,0
75.592247,99.999924,840.277649,100
75.592247,99.999924,0.0,0
75.592247,99.999924,0.0,0
75.592247,99.999924,0.0,0
75.592247,99.999924,0.0,0
75.592247,99.999924,0.0,0
75.592247,99.999924,0.0,0
75.592247,99.999924,0.0,0
75.592247,99.999924,0.0,0
75.592247,99.999924,0.0,0
75.592247,99.999924,0.0,0
75.592247,99.999924,0.0,0
75.592247,99.999924,0.0,0
75.592247,99.999924,0.0,0
75.592247,99.999924,0.0,0
75.592247,99.999924,0.0,0
75.592247,99.999924,0.0,0
75.592247,99.999924,0.0,0
75.592247,99.999924,799.654419,25
75.592247,99.999924,0.0,0
75.592247,99.999924,0.0,0
75.592247,99.999924,0.0,0
75.592247,99.999924,0.0,0
75.592247,99.999924,0.0,0
75.592247,99.999924,0.0,0
75.592247,99.999924,0.0,0
75.592247,99.999924,0.0,0
75.592247,99.999924,0.0,0
75.592247,99.999924,0.0,0
75.592247,99.999924,0.0,0
75.592247,99.999924,0.0,0
75.592247,99.999924,0.0,0
75.592247,99.999924,0.0,0
75.592247,99.999924,0.0,0
75.592247,99.999924,0.0,0
75.592247,99.999924,0.0,0
75.592247,99.999924,0.0,0
75.592247,99.999924,0.0,0
75.592247,99.999924,0.0,0
75.592247,99.999924,0.0,0
75.592247,99.999924,701.428589,50
75.592247,99.999924,0.0,0
75.592247,99.999924,0.0,0
75.592247,99.999924,0.0,0
75.592247,99.999924,0.0,0
75.592247,99.999924,0.0,0
75.592247,99.999924,0.0,0
75.592247,99.999924,0.0,0
75.592247,99.999924,0.0,0
75.592247,99.999924,0.0,0
75.592247,99.999924,0.0,0
75.592247,99.999924,0.0,0
75.592247,99.999924,0.0,0
75.592247,99.999924,0.0,0
75.592247,99.999924,0.0,0
75.592247,99.999924,0.0,0
75.592247,99.999924,0.0,0
75.592247,99.999924,0.0,0
75.592247,99.999924,0.0,0
75.592247,99.999924,0.0,0
75.692253,99.999924,714.750671,100
75.787254,99.999924,0.0,0
75.87751,99.999924,0.0,0
75.963249,99.999924,0.0,0
76.044701,99.999924,0.0,0
76.122078,99.999924,0.0,0
76.195587,99.999924,0.0,0
76.265419,99.999924,0.0,0
76.331764,99.999924,0.0,0
76.394791,99.999924,0.0,0
76.454666,99.999924,0.0,0
76.511551,99.999924,0.0,0
76.56559,99.999924,0.0,0
76.616928,99.999924,0.0,0
76.665695,99.999924,0.0,0
76.712029,99.999924,0.0,0
76.735184,99.999924,833.414856,100
76.757179,99.999924,0.0,0
76.778076,99.999924,0.0,0
76.797928,99.999924,0.0,0
76.816788,99.999924,0.0,0
76.834702,99.999924,0.0,0
76.851723,99.999924,0.0,0
76.867889,99.999924,0.0,0
76.883247,99.999924,0.0,0
76.897842,99.999924,0.0,0
76.911705,99.999924,0.0,0
76.924873,99.999924,0.0,0
76.937386,99.999924,0.0,0
76.949272,99.999924,0.0,0
76.960564,99.999924,0.0,0
76.971291,99.999924,0.0,0
76.981483,99.999924,0.0,0
76.991165,99.999924,0.0,0
77.091171,99.999924,707.071045,100
77.186172,99.999924,0.0,0
77.276428,99.999924,0.0,0
77.362167,99.999924,0.0,0
77.443619,99.999924,0.0,0
77.520996,99.999924,0.0,0
77.594498,99.999924,0.0,0
77.664337,99.999924,0.0,0
77.730682,99.999924,0.0,0
77.793701,99.999924,0.0,0
77.853577,99.999924,0.0,0
77.910461,99.999924,0.0,0
77.964493,99.999924,0.0,0
78.015823,99.999924,0.0,0
78.06459,99.999924,0.0,0
78.110916,99.999924,0.0,0
78.154922,99.999924,0.0,0
78.196732,99.999924,0.0,0
78.29673,99.999924,706.765747,100
78.391724,99.999924,0.0,0
78.481972,99.999924,0.0,0
78.567703,99.999924,0.0,0
78.649155,99.999924,0.0,0
78.726532,99.999924,0.0,0
78.800041,99.999924,0.0,0
78.869873,99.999924,0.0,0
78.936211,99.999924,0.0,0
78.999237,99.999924,0.0,0
79.059105,99.999924,0.0,0
79.115982,99.999924,0.0,0
79.170013,99.999924,0.0,0
79.221344,99.999924,0.0,0
79.270111,99.999924,0.0,0
79.316437,99.999924,0.0,0
79.360451,99.999924,0.0,0
79.40226,99.999924,0.0,0
79.493011,99.999924,746.292419,100
79.579224,99.999924,0.0,0
79.661125,99.999924,0.0,0
79.738937,99.999924,0.0,0
79.812859,99.999924,0.0,0
79.88308,99.999924,0.0,0
79.949791,99.999924,0.0,0
80.013168,99.999924,0.0,0
80.07338,99.999924,0.0,0
80.130577,99.999924,0.0,0
80.184914,99.999924,0.0,0
80.236534,99.999924,0.0,0
80.285576,99.999924,0.0,0
80.332161,99.999924,0.0,0
80.376419,99.999924,0.0,0
80.418465,99.999924,0.0,0
80.458405,99.999924,0.0,0
80.496353,99.999924,0.0,0
80.481934,99.999924,760.466431,100
80.468231,99.999924,0.0,0
80.455215,99.999924,0.0,0
80.442856,99.999924,0.0,0
80.431114,99.999924,0.0,0
80.41996,99.999924,0.0,0
80.409363,99.999924,0.0,0
80.399292,99.999924,0.0,0
80.389725,99.999924,0.0,0
80.380638,99.999924,0.0,0
80.372002,99.999924,0.0,0
80.3638,99.999924,0.0,0
80.35601,99.999924,0.0,0
80.34861,99.999924,0.0,0
80.341576,99.999924,0.0,0
80.334892,99.999924,0.0,0
80.328545,99.999924,0.0,0
80.322517,99.999924,0.0,0
80.316788,99.999924,0.0,0
80.311348,99.999924,0.0,0
80.401817,99.999924,735.685974,100
80.48777,99.999924,0.0,0
80.56942,99.999924,0.0,0
80.646988,99.999924,0.0,0
80.72068,99.999924,0.0,0
80.790688,99.999924,0.0,0
80.857193,99.999924,0.0,0
80.920372,99.999924,0.0,0
80.980392,99.999924,0.0,0
81.037415,99.999924,0.0,0
81.091583,99.999924,0.0,0
81.143044,99.999924,0.0,0
81.191933,99.999924,0.0,0
81.238373,99.999924,0.0,0
81.282494,99.999924,0.0,0
81.324409,99.999924,0.0,0
81.364227,99.999924,0.0,0
81.402054,99.999924,0.0,0
81.437988,99.999924,0.0,0
81.47213,99.999924,0.0,0
81.504562,99.999924,0.0,0
81.535378,99.999924,0.0,0
81.499031,99.999924,766.327393,100
81.4645,99.999924,0.0,0
81.431694,99.999924,0.0,0
81.400528,99.999924,0.0,0
81.370918,99.999924,0.0,0
81.342789,99.999924,0.0,0
81.316071,99.999924,0.0,0
81.290688,99.999924,0.0,0
81.266571,99.999924,0.0,0
81.24366,99.999924,0.0,0
81.221893,99.999924,0.0,0
81.201218,99.999924,0.0,0
81.18158,99.999924,0.0,0
81.162918,99.999924,0.0,0
81.145195,99.999924,0.0,0
81.128357,99.999924,0.0,0
81.112358,99.999924,802.592651,100
81.09716,99.999924,0.0,0
81.082726,99.999924,0.0,0
81.069008,99.999924,0.0,0
81.055977,99.999924,0.0,0
81.043594,99.999924,0.0,0
81.031837,99.999924,0.0,0
81.020668,99.999924,0.0,0
81.010056,99.999924,0.0,0
80.999969,99.999924,0.0,0
80.990387,99.999924,0.0,0
80.981285,99.999924,0.0,0
80.972641,99.999924,0.0,0
80.964432,99.999924,0.0,0
80.956627,99.999924,0.0,0
80.949219,99.999924,0.0,0
80.942177,99.999924,0.0,0
80.935486,99.999924,0.0,0
80.929131,99.999924,0.0,0
80.923096,99.999924,0.0,0
80.917358,99.999924,0.0,0
80.911911,99.999924,0.0,0
80.906738,99.999924,0.0,0
80.901817,99.999924,0.0,0
80.897148,99.999924,0.0,0
80.892708,99.999924,0.0,0
80.888489,99.999924,0.0,0
80.884483,99.999924,817.103088,100
80.880676,99.999924,0.0,0
80.87706,99.999924,0.0,0
80.873627,99.999924,0.0,0
80.870361,99.999924,0.0,0
80.867264,99.999924,0.0,0
80.864319,99.999924,0.0,0
80.861519,99.999924,0.0,0
80.858864,99.999924,0.0,0
80.856339,99.999924,0.0,0
80.853943,99.999924,0.0,0
80.851662,99.999924,0.0,0
80.849495,99.999924,0.0,0
80.847443,99.999924,682.850891,100
80.84549,99.999924,0.0,0
80.843636,99.999924,0.0,0
80.841873,99.999924,0.0,0
80.840202,99.999924,0.0,0
80.838615,99.999924,0.0,0
80.837105,99.999924,0.0,0
80.83567,99.999924,0.0,0
80.834305,99.999924,0.0,0
80.833008,99.999924,0.0,0
80.831779,99.999924,0.0,0
80.830612,99.999924,0.0,0
80.829498,99.999924,0.0,0
80.828445,99.999924,0.0,0
80.827446,99.999924,0.0,0
80.826492,99.999924,0.0,0
80.825584,99.999924,0.0,0
80.824722,99.999924,0.0,0
80.823906,99.999924,0.0,0
80.823128,99.999924,791.682312,100
80.822388,99.999924,0.0,0
80.821686,99.999924,0.0,0
80.821022,99.999924,0.0,0
80.820389,99.999924,0.0,0
80.819786,99.999924,0.0,0
80.819214,99.999924,0.0,0
80.818672,99.999924,0.0,0
80.818161,99.999924,0.0,0
80.817673,99.999924,0.0,0
80.817207,99.999924,0.0,0
80.816765,99.999924,0.0,0
80.816345,99.999924,0.0,0
80.815948,99.999924,0.0,0
80.815567,99.999924,0.0,0
80.815208,99.999924,0.0,0
80.814865,99.999924,0.0,0
80.814545,99.999924,0.0,0
80.81424,99.999924,813.953552,100
80.81395,99.999924,0.0,0
80.813675,99.999924,0.0,0
80.813408,99.999924,0.0,0
80.813156,99.999924,0.0,0
80.81292,99.999924,0.0,0
80.812691,99.999924,0.0,0
80.812477,99.999924,0.0,0
80.812271,99.999924,0.0,0
80.81208,99.999924,0.0,0
80.811897,99.999924,0.0,0
80.811722,99.999924,0.0,0
80.811554,99.999924,0.0,0
80.811394,99.999924,0.0,0
80.811241,99.999924,0.0,0
80.811096,99.999924,0.0,0
80.810959,99.999924,0.0,0
80.810829,99.999924,0.0,0
80.810707,99.999924,0.0,0
80.810593,99.999924,0.0,0
80.810486,99.999924,0.0,0
80.810379,99.999924,0.0,0
80.81028,99.999924,0.0,0
80.810188,99.999924,0.0,0
80.810097,99.999924,769.268188,100
80.810013,99.999924,0.0,0
80.809929,99.999924,0.0,0
80.809853,99.999924,0.0,0
80.809776,99.999924,0.0,0
80.809708,99.999924,0.0,0
80.809639,99.999924,0.0,0
80.809578,99.999924,0.0,0
80.809517,99.999924,0.0,0
80.809464,99.999924,0.0,0
80.80941,99.999924,0.0,0
80.809357,99.999924,0.0,0
80.809311,99.999924,0.0,0
80.809265,99.999924,0.0,0
80.809219,99.999924,0.0,0
80.809181,99.999924,721.030518,100
80.809143,99.999924,0.0,0
80.809105,99.999924,0.0,0
80.809067,99.999924,0.0,0
80.809036,99.999924,0.0,0
80.809006,99.999924,0.0,0
80.808975,99.999924,0.0,0
80.808945,99.999924,0.0,0
80.808914,99.999924,0.0,0
80.808891,99.999924,0.0,0
80.808868,99.999924,0.0,0
80.808846,99.999924,0.0,0
80.808823,99.999924,0.0,0
80.8088,99.999924,0.0,0
80.808777,99.999924,0.0,0
80.808754,99.999924,0.0,0
80.808739,99.999924,0.0,0
80.808723,99.999924,0.0,0
80.808708,99.999924,0.0,0
80.808693,99.999924,764.952332,100
80.808678,99.999924,0.0,0
80.808662,99.999924,0.0,0
80.808647,99.999924,0.0,0
80.808632,99.999924,0.0,0
80.808617,99.999924,0.0,0
80.808609,99.999924,0.0,0
80.808601,99.999924,0.0,0
80.808594,99.999924,0.0,0
80.808586,99.999924,0.0,0
80.808578,99.999924,0.0,0
80.808571,99.999924,0.0,0
80.808563,99.999924,0.0,0
80.808556,99.999924,0.0,0
80.808548,99.999924,0.0,0
80.80854,99.999924,0.0,0
80.808533,99.999924,0.0,0
80.808525,99.999924,0.0,0
80.808517,99.999924,0.0,0
80.80851,99.999924,0.0,0
80.808502,99.999924,0.0,0
80.808495,99.999924,812.611206,100
80.808487,99.999924,0.0,0
80.808479,99.999924,0.0,0
80.808472,99.999924,0.0,0
80.808464,99.999924,0.0,0
80.808464,99.999924,0.0,0
80.808464,99.999924,0.0,0
80.808464,99.999924,0.0,0
80.808464,99.999924,0.0,0
80.808464,99.999924,0.0,0
80.808464,99.999924,0.0,0
80.808464,99.999924,0.0,0
80.808464,99.999924,0.0,0
80.808464,99.999924,0.0,0
80.808464,99.999924,0.0,0
80.808464,99.999924,0.0,0
80.808464,99.999924,0.0,0
80.808464,99.999924,0.0,0
80.808464,99.999924,777.708496,100
80.808464,99.999924,0.0,0
80.808464,99.999924,0.0,0
80.808464,99.999924,0.0,0
80.808464,99.999924,0.0,0
80.808464,99.999924,0.0,0
80.808464,99.999924,0.0,0
80.808464,99.999924,0.0,0
80.808464,99.999924,0.0,0
80.808464,99.999924,0.0,0
80.808464,99.999924,0.0,0
80.808464,99.999924,0.0,0
80.808464,99.999924,0.0,0
80.808464,99.999924,0.0,0
80.808464,99.999924,0.0,0
80.808464,99.999924,0.0,0
80.808464,99.999924,0.0,0
80.808464,99.999924,0.0,0
80.808464,99.999924,727.907898,100
80.808464,99.999924,0.0,0
80.808464,99.999924,0.0,0
80.808464,99.999924,0.0,0
80.808464,99.999924,0.0,0
80.808464,99.999924,0.0,0
80.808464,99.999924,0.0,0
80.808464,99.999924,0.0,0
80.808464,99.999924,0.0,0
80.808464,99.999924,0.0,0
80.808464,99.999924,0.0,0
80.808464,99.999924,0.0,0
80.808464,99.999924,0.0,0
80.808464,99.999924,0.0,0
80.808464,99.999924,0.0,0
80.808464,99.999924,0.0,0
80.808464,99.999924,0.0,0
80.808464,99.999924,0.0,0
80.808464,99.999924,0.0,0
80.808464,99.999924,705.930237,100
80.808464,99.999924,0.0,0
80.808464,99.999924,0.0,0
80.808464,99.999924,0.0,0
80.808464,99.999924,0.0,0
80.808464,99.999924,0.0,0
80.808464,99.999924,0.0,0
80.808464,99.999924,0.0,0
80.808464,99.999924,0.0,0
80.808464,99.999924,0.0,0
80.808464,99.999924,0.0,0
80.808464,99.999924,0.0,0
80.808464,99.999924,0.0,0
80.808464,99.999924,0.0,0
80.808464,99.999924,0.0,0
80.808464,99.999924,0.0,0
80.808464,99.999924,0.0,0
80.808464,99.999924,0.0,0
80.808464,99.999924,731.153198,100
80.808464,99.999924,0.0,0
80.808464,99.999924,0.0,0
80.808464,99.999924,0.0,0
80.808464,99.999924,0.0,0
80.808464,99.999924,0.0,0
80.808464,99.999924,0.0,0
80.808464,99.999924,0.0,0
80.808464,99.999924,0.0,0
80.808464,99.999924,0.0,0
80.808464,99.999924,0.0,0
80.808464,99.999924,0.0,0
80.808464,99.999924,0.0,0
80.808464,99.999924,0.0,0
80.808464,99.999924,0.0,0
80.808464,99.999924,0.0,0
80.808464,99.999924,0.0,0
80.808464,99.999924,0.0,0
80.808464,99.999924,746.439758,100
80.808464,99.999924,0.0,0
80.808464,99.999924,0.0,0
80.808464,99.999924,0.0,0
80.808464,99.999924,0.0,0
80.808464,99.999924,0.0,0
80.808464,99.999924,0.0,0
80.808464,99.999924,0.0,0
80.808464,99.999924,0.0,0
80.808464,99.999924,0.0,0
80.808464,99.999924,0.0,0
80.808464,99.999924,0.0,0
80.808464,99.999924,0.0,0
80.808464,99.999924,0.0,0
80.808464,99.999924,0.0,0
80.808464,99.999924,0.0,0
80.808464,99.999924,0.0,0
80.808464,99.999924,0.0,0
80.808464,99.999924,0.0,0
80.808464,99.999924,770.290833,100
80.808464,99.999924,0.0,0
80.808464,99.999924,0.0,0
80.808464,99.999924,0.0,0
80.808464,99.999924,0.0,0
80.808464,99.999924,0.0,0
80.808464,99.999924,0.0,0
80.808464,99.999924,0.0,0
80.808464,99.999924,0.0,0
80.808464,99.999924,0.0,0
80.808464,99.999924,0.0,0
80.808464,99.999924,0.0,0
80.808464,99.999924,0.0,0
80.808464,99.999924,0.0,0
80.808464,99.999924,0.0,0
80.808464,99.999924,0.0,0
80.808464,99.999924,0.0,0
80.808464,99.999924,0.0,0
80.808464,99.999924,0.0,0
80.808464,99.999924,699.499207,100
80.808464,99.999924,0.0,0
80.808464,99.999924,0.0,0
80.808464,99.999924,0.0,0
80.808464,99.999924,0.0,0
80.808464,99.999924,0.0,0
80.808464,99.999924,0.0,0
80.808464,99.999924,0.0,0
80.808464,99.999924,0.0,0
80.808464,99.999924,0.0,0
80.808464,99.999924,0.0,0
80.808464,99.999924,0.0,0
80.808464,99.999924,0.0,0
80.808464,99.999924,0.0,0
80.808464,99.999924,0.0,0
80.808464,99.999924,0.0,0
80.808464,99.999924,0.0,0
80.808464,99.999924,0.0,0
80.808464,99.999924,744.273438,100
80.808464,99.999924,0.0,0
80.808464,99.999924,0.0,0
80.808464,99.999924,0.0,0
80.808464,99.999924,0.0,0
80.808464,99.999924,0.0,0
80.808464,99.999924,0.0,0
80.808464,99.999924,0.0,0
80.808464,99.999924,0.0,0
80.808464,99.999924,0.0,0
80.808464,99.999924,0.0,0
80.808464,99.999924,0.0,0
80.808464,99.999924,0.0,0
80.808464,99.999924,0.0,0
80.808464,99.999924,0.0,0
80.808464,99.999924,0.0,0
80.808464,99.999924,0.0,0
80.808464,99.999924,0.0,0
80.808464,99.999924,0.0,0
80.808464,99.999924,771.491211,100
80.808464,99.999924,0.0,0
80.808464,99.999924,0.0,0
80.808464,99.999924,0.0,0
80.808464,99.999924,0.0,0
80.808464,99.999924,0.0,0
80.808464,99.999924,0.0,0
80.808464,99.999924,0.0,0
80.808464,99.999924,0.0,0
80.808464,99.999924,0.0,0
80.808464,99.999924,0.0,0
80.808464,99.999924,0.0,0
80.808464,99.999924,0.0,0
80.808464,99.999924,0.0,0
80.808464,99.999924,0.0,0
80.808464,99.999924,0.0,0
80.808464,99.999924,0.0,0
80.808464,99.999924,0.0,0
80.808464,99.999924,0.0,0
80.808464,99.999924,794.29364,100
80.808464,99.999924,0.0,0
80.808464,99.999924,0.0,0
80.808464,99.999924,0.0,0
80.808464,99.999924,0.0,0
80.808464,99.999924,0.0,0
80.808464,99.999924,0.0,0
80.808464,99.999924,0.0,0
80.808464,99.999924,0.0,0
80.808464,99.999924,0.0,0
80.808464,99.999924,0.0,0
80.808464,99.999924,0.0,0
80.808464,99.999924,0.0,0
80.808464,99.999924,0.0,0
80.808464,99.999924,0.0,0
80.808464,99.999924,0.0,0
80.808464,99.999924,0.0,0
80.808464,99.999924,0.0,0
80.808464,99.999924,716.895081,100
80.808464,99.999924,0.0,0
80.808464,99.999924,0.0,0
80.808464,99.999924,0.0,0
80.808464,99.999924,0.0,0
80.808464,99.999924,0.0,0
80.808464,99.999924,0.0,0
80.808464,99.999924,0.0,0
80.808464,99.999924,0.0,0
80.808464,99.999924,0.0,0
80.808464,99.999924,0.0,0
80.808464,99.999924,0.0,0
80.808464,99.999924,0.0,0
80.808464,99.999924,0.0,0
80.808464,99.999924,0.0,0
80.808464,99.999924,0.0,0
80.808464,99.999924,0.0,0
